Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
O75935,centrosome [GO:0005813]; cleavage furrow [GO:0032154]; condensed chromosome kinetochore [GO:0000777]; cytosol [GO:0005829]; dynactin complex [GO:0005869]; microtubule [GO:0005874]; midbody [GO:0030496]; nucleolus [GO:0005730]; perinuclear region of cytoplasm [GO:0048471]; spindle [GO:0005819],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:9722614}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:9722614}. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:9722614}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:9722614}. Cleavage furrow {ECO:0000269|PubMed:9722614}. Midbody {ECO:0000269|PubMed:9722614}. Note=Localizes to punctate cytoplasmic structures and to the centrosome during interphase, and to kinetochores and to spindle poles throughout mitosis. Colocalizes with dynein to the cleavage furrow and to midbody of dividing cells.",DCTN3 DCTN22,
O76021,90S preribosome [GO:0030686]; membrane [GO:0016020]; nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:11790298, ECO:0000269|PubMed:12429849, ECO:0000269|PubMed:18678645, ECO:0000269|PubMed:22419112}. Note=Colocalizes with ING1 in the nucleolus after UV stress. {ECO:0000269|PubMed:22419112}.",RSL1D1 CATX11 CSIG PBK1 L12,
O94822,cytosol [GO:0005829]; RQC complex [GO:1990112],,LTN1 C21orf10 C21orf98 KIAA0714 RNF160 ZNF294 HSPC087,
O94887,cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829],,FARP2 KIAA0793 PLEKHC3,
O94953,histone methyltransferase complex [GO:0035097]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00537, ECO:0000269|PubMed:15927959}.",KDM4B JHDM3B JMJD2B KIAA0876,
O95155,cytoplasm [GO:0005737]; nucleus [GO:0005634]; ubiquitin ligase complex [GO:0000151],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:17369820}. Nucleus {ECO:0000250|UniProtKB:Q9ES00}.,UBE4B HDNB1 KIAA0684 UFD2,
O95263,cytosol [GO:0005829],,PDE8B PIG22,
O95373,cytosol [GO:0005829]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm. Nucleus.,IPO7 RANBP7,
O95405,cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; intracellular membrane-bounded organelle [GO:0043231]; protein-containing complex [GO:0032991],SUBCELLULAR LOCATION: Cytoplasm. Early endosome membrane.,ZFYVE9 MADHIP SARA SMADIP,
O95613,centriolar satellite [GO:0034451]; centriole [GO:0005814]; centrosome [GO:0005813]; cytosol [GO:0005829]; membrane [GO:0016020]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:10823944, ECO:0000269|PubMed:11171385, ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:18955030, ECO:0000269|PubMed:22797915, ECO:0000269|PubMed:27137183}. Note=Centrosomal at all stages of the cell cycle. Remains associated with centrosomes following microtubule depolymerization. Colocalized with DISC1 at the centrosome.",PCNT KIAA0402 PCNT2,
O95684,cell projection [GO:0042995]; centriole [GO:0005814]; centrosome [GO:0005813]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:16314388, ECO:0000269|PubMed:16690081, ECO:0000269|PubMed:28659385}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:28428259, ECO:0000269|PubMed:28625565, ECO:0000269|PubMed:28659385}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000269|PubMed:28659385}. Note=Associated with gamma-tubulin (PubMed:16314388). Localizes on both mother and daughter centrioles (PubMed:28625565, PubMed:28428259). Localizes to an axial position on the mother centriole (PubMed:28625565). Localizes to the distal end of the centriole partly on the subdistal appendage region (PubMed:28659385). {ECO:0000269|PubMed:16314388, ECO:0000269|PubMed:28428259, ECO:0000269|PubMed:28625565, ECO:0000269|PubMed:28659385}.",FGFR1OP FOP,
O95786,actin cytoskeleton [GO:0015629]; bicellular tight junction [GO:0005923]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; ruffle membrane [GO:0032587],"SUBCELLULAR LOCATION: Cytoplasm. Cell projection, ruffle membrane. Cytoplasm, cytoskeleton. Cell junction, tight junction. Note=Colocalized with TRIM25 at cytoplasmic perinuclear bodies. Associated with the actin cytoskeleton at membrane ruffles.",DDX58,
O95947,nuclear chromatin [GO:0000790]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00201}.,TBX6,
O95996,actin filament [GO:0005884]; beta-catenin destruction complex [GO:0030877]; catenin complex [GO:0016342]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intercellular bridge [GO:0045171]; lamellipodium membrane [GO:0031258]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; midbody [GO:0030496]; perinuclear region of cytoplasm [GO:0048471]; postsynapse [GO:0098794],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:10644998, ECO:0000269|PubMed:11691822, ECO:0000269|PubMed:25753423}. Golgi apparatus {ECO:0000269|PubMed:11691822}. Cytoplasm {ECO:0000269|PubMed:11691822}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:10646860}. Note=Associated with actin filaments (PubMed:11691822, PubMed:25753423). Associated with microtubule network (PubMed:10644998, PubMed:11691822, PubMed:25753423). {ECO:0000269|PubMed:10644998, ECO:0000269|PubMed:11691822, ECO:0000269|PubMed:25753423}.",APC2 APCL,
P02042,blood microparticle [GO:0072562]; cytosol [GO:0005829]; haptoglobin-hemoglobin complex [GO:0031838]; hemoglobin complex [GO:0005833],,HBD,
P02545,cytosol [GO:0005829]; intermediate filament [GO:0005882]; lamin filament [GO:0005638]; nuclear envelope [GO:0005635]; nuclear lamina [GO:0005652]; nuclear membrane [GO:0031965]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:15372542}. Nucleus envelope {ECO:0000269|PubMed:29599122}. Nucleus lamina. Nucleus, nucleoplasm. Note=Farnesylation of prelamin-A/C facilitates nuclear envelope targeting and subsequent cleaveage by ZMPSTE24/FACE1 to remove the farnesyl group produces mature lamin-A/C, which can then be inserted into the nuclear lamina. EMD is required for proper localization of non-farnesylated prelamin-A/C.; SUBCELLULAR LOCATION: Isoform C: Nucleus speckle {ECO:0000269|PubMed:16061563}.",LMNA LMN1,
P02795,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471],,MT2A CES1 MT2,
P05114,chromatin [GO:0000785]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Cytoplasmic enrichment upon phosphorylation. The RNA edited version localizes to the nucleus.,HMGN1 HMG14,
P05386,cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; focal adhesion [GO:0005925],,RPLP1 RRP1,
P05455,"cytoplasm [GO:0005737]; nuclear chromosome, telomeric region [GO:0000784]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]",SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,SSB,
P05549,centrosome [GO:0005813]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12586840}.,TFAP2A AP2TF TFAP2,
P06400,chromatin [GO:0000785]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; Rb-E2F complex [GO:0035189]; spindle [GO:0005819]; SWI/SNF complex [GO:0016514]; transcription factor complex [GO:0005667],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:20940255}.,RB1,
P06748,centrosome [GO:0005813]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; protein-DNA complex [GO:0032993]; ribonucleoprotein complex [GO:1990904]; spindle pole centrosome [GO:0031616],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:19208757, ECO:0000269|PubMed:22528486, ECO:0000269|PubMed:25818168, ECO:0000269|PubMed:25956029}. Nucleus, nucleoplasm {ECO:0000269|PubMed:25818168}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843}. Note=Generally nucleolar, but is translocated to the nucleoplasm in case of serum starvation or treatment with anticancer drugs. Has been found in the cytoplasm in patients with primary acute myelogenous leukemia (AML), but not with secondary AML. Can shuttle between cytoplasm and nucleus. Co- localizes with the methylated form of RPS10 in the granular component (GC) region of the nucleolus. Colocalized with nucleolin and APEX1 in nucleoli. Isoform 1 of NEK2 is required for its localization to the centrosome during mitosis.",NPM1 NPM,
P07197,axon [GO:0030424]; intermediate filament cytoskeleton [GO:0045111]; neurofibrillary tangle [GO:0097418]; neurofilament [GO:0005883],,NEFM NEF3 NFM,
P08621,nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:17656373}. Nucleus, nucleoplasm {ECO:0000269|PubMed:17656373, ECO:0000269|PubMed:21113136}. Note=Colocalizes with SCNM1 and LUC7L2 in nuclear speckles. {ECO:0000250|UniProtKB:Q62376}.",SNRNP70 RNPU1Z RPU1 SNRP70 U1AP1,
P09012,nucleoplasm [GO:0005654]; spliceosomal complex [GO:0005681]; U1 snRNP [GO:0005685],SUBCELLULAR LOCATION: Nucleus.,SNRPA,
P09884,alpha DNA polymerase:primase complex [GO:0005658]; cytosol [GO:0005829]; nuclear envelope [GO:0005635]; nuclear matrix [GO:0016363]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:27019227}. Cytoplasm, cytosol {ECO:0000269|PubMed:27019227}. Note=In the cytosol, colocalizes with RNA:DNA hybrids with a speckled pattern. {ECO:0000269|PubMed:27019227}.",POLA1 POLA,
P09936,axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; neuronal cell body [GO:0043025]; neuron projection terminus [GO:0044306]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19261853}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:19261853}; Lipid-anchor {ECO:0000269|PubMed:19261853}. Note=About 30% of total UCHL1 is associated with membranes in brain.,UCHL1,
P0C025,cytosol [GO:0005829]; peroxisome [GO:0005777],,NUDT17,
P0CB47,cytoplasm [GO:0005737]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q3USZ2}. Nucleus {ECO:0000250|UniProtKB:Q3USZ2, ECO:0000255|PROSITE-ProRule:PRU00267}. Note=Mainly cytoplasmic from the 4-cell stage to the morula stage. Becomes nuclear at the blastocyst stage. {ECO:0000250|UniProtKB:Q3USZ2}.",UBTFL1 C11orf27,
P0DI83,nucleolus [GO:0005730],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21586586}. Nucleus, nucleolus {ECO:0000269|PubMed:21586586}. Note=Colocalizes with rDNA clusters.",RAB34 NARR,
P0DMB2,cytoplasm [GO:0005737],,C8orf88,
P0DPB5,cytosol [GO:0005829]; nucleoplasm [GO:0005654],,POLR1D,
P10412,nuclear chromatin [GO:0000790]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nuclear nucleosome [GO:0000788]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=Mainly localizes in heterochromatin. Dysplays a punctuate staining pattern in the nucleus.,HIST1H1E H1F4,
P10826,cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:28167758}. Cytoplasm {ECO:0000269|PubMed:28167758}.; SUBCELLULAR LOCATION: Isoform Beta-1: Nucleus.; SUBCELLULAR LOCATION: Isoform Beta-2: Nucleus.; SUBCELLULAR LOCATION: Isoform Beta-4: Cytoplasm.,RARB HAP NR1B2,
P11388,condensed chromosome [GO:0000793]; cytoplasm [GO:0005737]; DNA topoisomerase complex (ATP-hydrolyzing) [GO:0009330]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904]; viral integration complex [GO:0019035],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22013166}. Nucleus, nucleoplasm {ECO:0000269|PubMed:22013166}. Note=Generally located in the nucleoplasm.",TOP2A TOP2,
P11474,cytoplasm [GO:0005737]; fibrillar center [GO:0001650]; intercellular bridge [GO:0045171]; microtubule cytoskeleton [GO:0015630]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00407, ECO:0000269|PubMed:18063693, ECO:0000269|PubMed:21190936}. Cytoplasm {ECO:0000269|PubMed:21190936}. Note=Co-localizes to the cytoplasm only in presence of MAPK15. {ECO:0000269|PubMed:21190936}.",ESRRA ERR1 ESRL1 NR3B1,
P12882,A band [GO:0031672]; cytoplasmic ribonucleoprotein granule [GO:0036464]; intercalated disc [GO:0014704]; muscle myosin complex [GO:0005859]; myosin filament [GO:0032982],"SUBCELLULAR LOCATION: Cytoplasm, myofibril. Note=Thick filaments of the myofibrils.",MYH1,
P13533,cytosol [GO:0005829]; muscle myosin complex [GO:0005859]; myofibril [GO:0030016]; myosin complex [GO:0016459]; myosin filament [GO:0032982]; sarcomere [GO:0030017]; stress fiber [GO:0001725]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm, myofibril. Note=Thick filaments of the myofibrils.",MYH6 MYHCA,
P15170,cytosol [GO:0005829]; translation release factor complex [GO:0018444],,GSPT1 ERF3A,
P15374,cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm.,UCHL3,
P15621,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF44 GIOT2 KOX7 ZNF55 ZNF58,
P15918,DNA recombinase complex [GO:0097519]; endodeoxyribonuclease complex [GO:1905347]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00820}.,RAG1 RNF74,
P16401,nuclear chromatin [GO:0000790]; nuclear euchromatin [GO:0005719]; nuclear heterochromatin [GO:0005720]; nucleosome [GO:0000786]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Chromosome. Note=According to PubMed:15911621 more commonly found in heterochromatin. According to PubMed:10997781 associates with actively transcribed chromatin and not heterochromatin.,HIST1H1B H1F5,
P17096,cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575]; senescence-associated heterochromatin focus [GO:0035985]; transcription factor complex [GO:0005667],SUBCELLULAR LOCATION: Nucleus. Chromosome.,HMGA1 HMGIY,
P17480,fibrillar center [GO:0001650]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250|UniProtKB:P25976}.",UBTF UBF UBF1,
P17752,cytosol [GO:0005829]; neuron projection [GO:0043005],,TPH1 TPH TPRH TRPH,
P17812,cytoophidium [GO:0097268]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020],,CTPS1 CTPS,
P18440,cytosol [GO:0005829],SUBCELLULAR LOCATION: Cytoplasm.,NAT1 AAC1,
P18754,chromatin [GO:0000785]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:16820410, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:2236072}. Chromosome {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:18762580, ECO:0000269|PubMed:20668449}. Cytoplasm {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:20668449}. Note=Predominantly nuclear in interphase cells (PubMed:12194828). Binds to mitotic chromosomes (PubMed:12194828, PubMed:17435751, PubMed:20668449). {ECO:0000269|PubMed:12194828, ECO:0000269|PubMed:17435751, ECO:0000269|PubMed:20668449}.",RCC1 CHC1,
P19174,cell-cell junction [GO:0005911]; cell projection [GO:0042995]; COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; plasma membrane [GO:0005886]; ruffle [GO:0001726]; Schaffer collateral - CA1 synapse [GO:0098685],"SUBCELLULAR LOCATION: Cell projection, lamellipodium. Cell projection, ruffle. Note=Rapidly redistributed to ruffles and lamellipodia structures in response to epidermal growth factor (EGF) treatment.",PLCG1 PLC1,
P20042,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation initiation factor 2 complex [GO:0005850],,EIF2S2 EIF2B,
P20393,cytoplasm [GO:0005737]; dendrite [GO:0030425]; dendritic spine [GO:0043197]; nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; RNA polymerase II transcription factor complex [GO:0090575],"SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q3UV55}. Cytoplasm {ECO:0000250|UniProtKB:Q3UV55}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q3UV55}. Cell projection, dendritic spine {ECO:0000250|UniProtKB:Q3UV55}. Note=Localizes to the cytoplasm, dendrites and dendritic spine in the presence of OPHN1. Localizes predominantly to the nucleus at ZT8 whereas it is cytoplasmic at ZT20. Phosphorylation by CSNK1E enhances its cytoplasmic localization. {ECO:0000250|UniProtKB:Q3UV55}.",NR1D1 EAR1 HREV THRAL,
P20700,lamin filament [GO:0005638]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear inner membrane [GO:0005637]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus inner membrane; Lipid-anchor; Nucleoplasmic side.,LMNB1 LMN2 LMNB,
P20962,nucleus [GO:0005634],,PTMS,
P21359,axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; presynapse [GO:0098793],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14988005}. Nucleus, nucleolus {ECO:0000269|PubMed:14988005}.",NF1,
P23246,chromatin [GO:0000785]; dendrite cytoplasm [GO:0032839]; nuclear matrix [GO:0016363]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]; RNA polymerase II transcription factor complex [GO:0090575],"SUBCELLULAR LOCATION: Nucleus speckle {ECO:0000269|PubMed:25765647}. Nucleus matrix {ECO:0000269|PubMed:10653975, ECO:0000269|PubMed:19439179, ECO:0000269|PubMed:9848648}. Cytoplasm {ECO:0000269|PubMed:19439179}. Note=Predominantly in nuclear matrix. {ECO:0000269|PubMed:19439179}.",SFPQ PSF,
P23527,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleosome [GO:0000786]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus. Chromosome.,HIST1H2BO H2BFH H2BFN,
P23588,cytosol [GO:0005829]; eukaryotic translation initiation factor 4F complex [GO:0016281]; polysome [GO:0005844],,EIF4B,
P24534,cytoplasm [GO:0005737]; cytosol [GO:0005829]; eukaryotic translation elongation factor 1 complex [GO:0005853],,EEF1B2 EEF1B EF1B,
P24864,centrosome [GO:0005813]; cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; cyclin E1-CDK2 complex [GO:0097134]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:7739542}.,CCNE1 CCNE,
