Entry,Gene ontology (cellular component),Subcellular location [CC],Gene names,Signal peptide
O14617,AP-3 adaptor complex [GO:0030123]; axon cytoplasm [GO:1904115]; endosome membrane [GO:0010008]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; postsynapse [GO:0098794]; presynaptic endosome [GO:0098830]; terminal bouton [GO:0043195],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.,AP3D1 PRO0039,
O14672,cell surface [GO:0009986]; cytoplasm [GO:0005737]; dendritic spine [GO:0043197]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; Golgi apparatus [GO:0005794]; Golgi-associated vesicle [GO:0005798]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; perinuclear endoplasmic reticulum [GO:0097038]; plasma membrane [GO:0005886]; pore complex [GO:0046930]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; specific granule membrane [GO:0035579]; synaptic membrane [GO:0097060]; synaptic vesicle [GO:0008021]; tertiary granule membrane [GO:0070821]; tetraspanin-enriched microdomain [GO:0097197]; trans-Golgi network [GO:0005802],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20624979, ECO:0000269|PubMed:23676497, ECO:0000269|PubMed:24990881, ECO:0000269|PubMed:26686862, ECO:0000269|PubMed:29430990, ECO:0000269|PubMed:30463011}; Single-pass type I membrane protein {ECO:0000305}. Golgi apparatus membrane {ECO:0000269|PubMed:12475894}; Single-pass type I membrane protein {ECO:0000305}. Cytoplasmic vesicle, clathrin-coated vesicle {ECO:0000269|PubMed:12475894}. Cell projection, axon {ECO:0000250|UniProtKB:O35598}. Cell projection, dendrite {ECO:0000250|UniProtKB:O35598}. Cell junction, adherens junction {ECO:0000269|PubMed:30463011}. Cytoplasm {ECO:0000269|PubMed:30463011}. Note=Is localized in the plasma membrane but is also expressed in the Golgi apparatus and in clathrin-coated vesicles derived likely from the Golgi (PubMed:12475894). During long term depression, it is recruited to the cell membrane by DLG1 (PubMed:23676497). The immature form is mainly located near cytoplasmic fibrillar structures, while the mature form is predominantly located at zonula adherens and the cell membrane (PubMed:30463011). The localization and clustering of mature ADAM10 to zonula adherens is regulated by AFDN, TSPAN33, PLEKHA7 and PDZD11 (PubMed:30463011). {ECO:0000269|PubMed:12475894, ECO:0000269|PubMed:23676497, ECO:0000269|PubMed:30463011}.",ADAM10 KUZ MADM,SIGNAL 1 19 {ECO:0000255}.
O14686,histone methyltransferase complex [GO:0035097]; MLL3/4 complex [GO:0044666]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,KMT2D ALR MLL2 MLL4,
O14735,endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Membrane {ECO:0000269|PubMed:8110188}.,CDIPT PIS PIS1,
O14737,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleus [GO:0005634],,PDCD5 TFAR19,
O14744,cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; histone methyltransferase complex [GO:0035097]; methylosome [GO:0034709]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21081503, ECO:0000269|PubMed:21917714, ECO:0000269|PubMed:22269951}. Nucleus {ECO:0000269|PubMed:18404153, ECO:0000269|PubMed:21081503, ECO:0000269|PubMed:21917714, ECO:0000269|PubMed:22269951}. Golgi apparatus {ECO:0000269|PubMed:20421892}.",PRMT5 HRMT1L5 IBP72 JBP1 SKB1,
O14818,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; postsynapse [GO:0098794]; proteasome complex [GO:0000502]; proteasome core complex [GO:0005839]; proteasome core complex, alpha-subunit complex [GO:0019773]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12181345}. Nucleus {ECO:0000269|PubMed:12181345}.,PSMA7 HSPC,
O14828,extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; recycling endosome membrane [GO:0055038]; trans-Golgi network membrane [GO:0032588],SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.,SCAMP3 C1orf3 PROPIN1,
O14841,cytosol [GO:0005829],,OPLAH,
O14907,actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; fibrillar center [GO:0001650]; intracellular membrane-bounded organelle [GO:0043231]; plasma membrane [GO:0005886],SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Cell membrane; Peripheral membrane protein; Cytoplasmic side. Note=Recruited to the cell membrane by interaction with membrane proteins.,TAX1BP3 TIP1,
O14929,"cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nuclear matrix [GO:0016363]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]","SUBCELLULAR LOCATION: Isoform A: Nucleus matrix.; SUBCELLULAR LOCATION: Isoform B: Cytoplasm. Nucleus. Nucleus matrix. Nucleus, nucleoplasm. Note=Localization is predominantly nuclear in normal cells. Treatment with hydrogen peroxide or ionizing radiation enhances nuclear localization through redistribution of existing protein.",HAT1 KAT1,
O14949,mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrion [GO:0005739],SUBCELLULAR LOCATION: Mitochondrion inner membrane.,UQCRQ,
O14950,cell cortex region [GO:0099738]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; myosin complex [GO:0016459],,MYL12B MRLC2 MYLC2B,
O14957,integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469],SUBCELLULAR LOCATION: Mitochondrion inner membrane.,UQCR11 UQCR,
O14974,A band [GO:0031672]; actin cytoskeleton [GO:0015629]; centrosome [GO:0005813]; contractile fiber [GO:0043292]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; kinetochore [GO:0000776]; nucleoplasm [GO:0005654]; PTW/PP1 phosphatase complex [GO:0072357]; Z disc [GO:0030018],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12923170, ECO:0000269|PubMed:18477460}. Cytoplasm, cytoskeleton, stress fiber {ECO:0000269|PubMed:12923170}. Note=Also along actomyosin filaments. {ECO:0000269|PubMed:12923170}.",PPP1R12A MBS MYPT1,
O14979,cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; spliceosomal complex [GO:0005681],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11705999, ECO:0000269|PubMed:12406575}. Cytoplasm {ECO:0000269|PubMed:11705999, ECO:0000269|PubMed:12406575}. Note=Shuttles between the nucleus and the cytoplasm in a TNPO1-dependent manner. {ECO:0000269|PubMed:11705999, ECO:0000269|PubMed:12406575}.",HNRNPDL HNRPDL JKTBP,
O14980,annulate lamellae [GO:0005642]; Cajal body [GO:0015030]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; host cell [GO:0043657]; intracellular membrane-bounded organelle [GO:0043231]; kinetochore [GO:0000776]; membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]; ribonucleoprotein complex [GO:1990904],"SUBCELLULAR LOCATION: Cytoplasm. Nucleus, nucleoplasm. Nucleus, Cajal body. Nucleus, nucleolus. Note=Located in the nucleoplasm, Cajal bodies and nucleoli. Shuttles between the nucleus/nucleolus and the cytoplasm.",XPO1 CRM1,
O15013,centrosome [GO:0005813]; cytosol [GO:0005829],,ARHGEF10 KIAA0294,
O15015,nucleus [GO:0005634],SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.,ZNF646 KIAA0296,
O15031,cell surface [GO:0009986]; extracellular exosome [GO:0070062]; integral component of plasma membrane [GO:0005887]; semaphorin receptor complex [GO:0002116],SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12533544}; Single-pass type I membrane protein {ECO:0000255}.,PLXNB2 KIAA0315,SIGNAL 1 19 {ECO:0000255}.
O15033,cytoplasm [GO:0005737]; cytosol [GO:0005829],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:23479728}.",AREL1 KIAA0317,
O15056,axon [GO:0030424]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; membrane raft [GO:0045121]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; presynapse [GO:0098793],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:11084340}. Cell membrane {ECO:0000269|PubMed:11084340}. Membrane raft {ECO:0000269|PubMed:11084340}. Cell projection, axon {ECO:0000250|UniProtKB:O55207}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:O55207}. Note=Localizes at nerve terminals in brain and at bundles of microtubules surrounding the nucleus in the elongating spermatids corresponding to the manchette (By similarity). Translocates from the cytoplasm to membrane ruffles in a RAC1-dependent manner (PubMed:11084340). {ECO:0000269|PubMed:11084340}.",SYNJ2 KIAA0348,
O15067,cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular exosome [GO:0070062],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.,PFAS KIAA0361,
O15078,centriolar satellite [GO:0034451]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; ciliary transition zone [GO:0035869]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular region [GO:0005576]; membrane [GO:0016020]; MKS complex [GO:0036038]; nucleus [GO:0005634]; photoreceptor connecting cilium [GO:0032391]; protein-containing complex [GO:0032991]; specific granule lumen [GO:0035580],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:14654843, ECO:0000269|PubMed:16682973, ECO:0000269|PubMed:21493627, ECO:0000269|PubMed:21565611, ECO:0000269|PubMed:22797915}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite {ECO:0000269|PubMed:17705300, ECO:0000269|PubMed:21493627, ECO:0000269|PubMed:22797915, ECO:0000269|PubMed:23943788, ECO:0000269|PubMed:24121310}. Nucleus {ECO:0000250|UniProtKB:Q6A078}. Cell projection, cilium {ECO:0000269|PubMed:23943788}. Cytoplasm, cytoskeleton, cilium basal body {ECO:0000250|UniProtKB:Q6A078}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:22797915}. Cytoplasmic vesicle {ECO:0000303|PubMed:24051377}. Note=Displaced from centriolar satellites in response to cellular stress, such as ultraviolet light (UV) radiation or heat shock (PubMed:24121310). Found in the connecting cilium of photoreceptor cells, base of cilium in kidney intramedullary collecting duct cells (By similarity). Localizes at the transition zone, a region between the basal body and the ciliary axoneme (PubMed:23943788). Localization at the ciliary transition zone as well as at centriolar satellites is BBsome-dependent (PubMed:23943788). {ECO:0000250|UniProtKB:Q6A078, ECO:0000269|PubMed:23943788, ECO:0000269|PubMed:24121310}.",CEP290 BBS14 KIAA0373 NPHP6,
O15083,cell junction [GO:0030054]; cytoskeleton [GO:0005856]; GABA-ergic synapse [GO:0098982]; glutamatergic synapse [GO:0098978]; growth cone [GO:0030426]; presynaptic active zone [GO:0048786]; presynaptic active zone cytoplasmic component [GO:0098831]; presynaptic membrane [GO:0042734],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12923177}. Cell junction, synapse {ECO:0000269|PubMed:12923177}. Cell junction, synapse, synaptosome {ECO:0000269|PubMed:12923177}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:12923177}. Note=In neurons, localized to synapses, and colocalizes with PCLO. Localized to the active zone of presynaptic density (By similarity). {ECO:0000250}.",ERC2 KIAA0378,
O15116,axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; dendrite [GO:0030425]; Lsm1-7-Pat1 complex [GO:1990726]; messenger ribonucleoprotein complex [GO:1990124]; neuronal cell body [GO:0043025]; nucleus [GO:0005634]; P-body [GO:0000932],"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305|PubMed:18172165}. Cytoplasm, P-body {ECO:0000305|PubMed:18172165}.",LSM1 CASM,
O15127,extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; recycling endosome membrane [GO:0055038]; trans-Golgi network membrane [GO:0032588]; transport vesicle [GO:0030133],"SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:15840657}; Multi-pass membrane protein {ECO:0000269|PubMed:15840657}. Recycling endosome membrane {ECO:0000269|PubMed:15840657}; Multi-pass membrane protein {ECO:0000269|PubMed:15840657}.",SCAMP2,
O15131,cytosol [GO:0005829]; nuclear pore [GO:0005643]; nucleoplasm [GO:0005654],SUBCELLULAR LOCATION: Cytoplasm.,KPNA5,
O15143,actin cytoskeleton [GO:0015629]; Arp2/3 protein complex [GO:0005885]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; tubulobulbar complex [GO:0036284],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:11741539, ECO:0000269|PubMed:9230079}. Nucleus {ECO:0000269|PubMed:29925947}.",ARPC1B ARC41,
O15144,actin cytoskeleton [GO:0015629]; Arp2/3 protein complex [GO:0005885]; cytosol [GO:0005829]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; glutamatergic synapse [GO:0098978]; lamellipodium [GO:0030027]; muscle cell projection membrane [GO:0036195]; neuron projection [GO:0043005]; nucleus [GO:0005634]; site of double-strand break [GO:0035861],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:9230079}. Cell projection {ECO:0000269|PubMed:9230079}. Cell junction, synapse, synaptosome {ECO:0000250|UniProtKB:Q9CVB6}. Nucleus {ECO:0000269|PubMed:29925947}.",ARPC2 ARC34 PRO2446,
O15145,actin cytoskeleton [GO:0015629]; Arp2/3 protein complex [GO:0005885]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; filamentous actin [GO:0031941]; focal adhesion [GO:0005925]; growth cone leading edge [GO:0061850]; lamellipodium [GO:0030027]; membrane [GO:0016020]; nucleus [GO:0005634]; site of double-strand break [GO:0035861],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000269|PubMed:9230079, ECO:0000269|PubMed:9359840}. Cell projection {ECO:0000269|PubMed:9230079, ECO:0000269|PubMed:9359840}. Nucleus {ECO:0000269|PubMed:29925947}.",ARPC3 ARC21,
O15212,cytoplasm [GO:0005737]; prefoldin complex [GO:0016272],,PFDN6 HKE2 PFD6,
O15229,cytosol [GO:0005829]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739],"SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000255|HAMAP-Rule:MF_03018, ECO:0000269|PubMed:9237672}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03018, ECO:0000269|PubMed:9237672}.",KMO,
O15239,cytosol [GO:0005829]; integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial membrane [GO:0031966]; mitochondrial respiratory chain complex I [GO:0005747]; mitochondrion [GO:0005739],SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305|PubMed:12611891}; Single-pass membrane protein {ECO:0000255}; Matrix side {ECO:0000305}.,NDUFA1,
O15260,azurophil granule membrane [GO:0035577]; cytosol [GO:0005829]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transport vesicle [GO:0030133],"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:15308636, ECO:0000269|PubMed:18287528}; Multi-pass membrane protein {ECO:0000255}. Endoplasmic reticulum-Golgi intermediate compartment membrane {ECO:0000269|PubMed:18287528}; Multi-pass membrane protein {ECO:0000255}. Golgi apparatus membrane {ECO:0000269|PubMed:18287528}; Multi-pass membrane protein {ECO:0000255}. Note=Cycles between the endoplasmic reticulum and the Golgi. {ECO:0000269|PubMed:18287528}.",SURF4 SURF-4,
O15294,cell projection [GO:0042995]; cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; mitochondrial membrane [GO:0031966]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; protein-containing complex [GO:0032991]; protein N-acetylglucosaminyltransferase complex [GO:0017122],"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:26678539}. Cytoplasm {ECO:0000269|PubMed:26678539}. Note=Predominantly localizes to the nucleus. {ECO:0000269|PubMed:26678539}.; SUBCELLULAR LOCATION: Isoform 2: Mitochondrion {ECO:0000269|PubMed:20824293}. Membrane {ECO:0000269|PubMed:20824293}. Note=Associates with the mitochondrial inner membrane. {ECO:0000269|PubMed:20824293}.; SUBCELLULAR LOCATION: Isoform 3: Cytoplasm {ECO:0000269|PubMed:21285374}. Nucleus {ECO:0000269|PubMed:20018852, ECO:0000269|PubMed:21285374}. Cell membrane {ECO:0000250|UniProtKB:P56558}. Mitochondrion membrane {ECO:0000250|UniProtKB:P56558}. Cell projection {ECO:0000250|UniProtKB:P56558}. Note=Mostly in the nucleus. Retained in the nucleus via interaction with HCFC1 (PubMed:21285374). After insulin induction, translocated from the nucleus to the cell membrane via phosphatidylinositide binding. Colocalizes with AKT1 at the plasma membrane. TRAK1 recruits this protein to mitochondria. In the absence of TRAK1, localizes in cytosol and nucleus (By similarity). {ECO:0000250|UniProtKB:P56558, ECO:0000269|PubMed:21285374}.; SUBCELLULAR LOCATION: Isoform 4: Cytoplasm. Nucleus.",OGT,
O15355,cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Membrane {ECO:0000305}; Lipid-anchor {ECO:0000305}.,PPM1G PPM1C,
O15371,"cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; membrane [GO:0016020]",SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03003}.,EIF3D EIF3S7,
